source,target,weight
UCNBnKqWf4d-rS4HwJRQljmQ,UCB5p8a5gklc80jJItP6xTHg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCcfdg8crmMJwEuLUsAhV7yg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCQtICyzWmhC5woCtbNgaSmg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCFoIAE8k82D6AV-8gjjKaNg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCkd9W714-947dEE6ZOEBATA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC8G5cJONY8L9voMyBW8Eoug,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC72gBAtyb_VXQlYDcFrh6oQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC2Y_EHWQKevubk4vOEBBFxw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCAmtbUiIrUIhikru0ZoTFig,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCRlCV9zSn7avAWh-9_XFWqQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCpl8rF8uv_8uui-QRvuJaRA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UChep9kVb5gQmpodEEl10Xlg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCDftMWXQoJ6nONfY7GVOVjg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCEgEQmRbtL5fwr9_DqAC--g,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCDQaQv0hr2SS_PO-CMEwVHg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCvApqeCbLod-wejtT4CcVuA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCrJn_rbo_ENAdeqneS-RmRw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCTylKrsqkrBKIqubMu_5N0Q,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCjmPuazZJzscrwvk0QR9RVw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCr1emrogPKkKTs_WTtx71xg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC4cXueR2bKGFJV0Fk76gwmA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCL1MT278vSaQ83ZDkVWn1gw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC3NMzdMYryaw82kPTnsaljg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCFUuDARXdmmIrLppEqf-rFg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC5bG9nc_JV3FsNP2KseQiYw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC1vr9aaMI2crB0NvwFHUeoQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCLggDc_a5HriXv7I1h02sOA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCDUffaruH6dyUnUGwsTKpgg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCDlr1VadSucIZgZ171pRBjQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCySYJU5kUh7X8gVt9la2ISA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC2weSE8rpqkGMOp6StYtVfg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC650pRT-OYzny3GwOH8Cgfw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCl0ekS9Tt0jJGtOEM18S63w,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCiMythXHsw7eQEMykCdmMUA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCljDbleJul41G1TzOjOZAVA,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCNBnKqWf4d-rS4HwJRQljmQ,UChZknRmJkeGeQk0-mQuhDOg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCOh6DaZC_x9HASnlRylEMfw,1
UCNBnKqWf4d-rS4HwJRQljmQ,UC-jS_kA9w-OmpupXDx156Rg,1
UCNBnKqWf4d-rS4HwJRQljmQ,UCXgr7vXlRrsaskPdo097kGA,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCIXLDYqR_syskKRJy_x9W9Q,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCfXykdbSU97rj987LDUGfvg,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCLXYp1Cvc5DLtq5UQL5D9vw,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCXN2s7DwTJm33xO-pNkAdaA,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCq3mDTTRZnUybct5M9OSXbg,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCfjhejO7LZy4doXURa7LZCQ,1
UCO0zwwLWGyDgQmWPJ5Qrr1w,UCwCfs-2zbD5k0lG-UVg_JBw,1
UCwjUvRseNtJoItylIyIez7Q,UCpe5jW3MIqkgTJ-PgkzvM6Q,1
UCwjUvRseNtJoItylIyIez7Q,UCDrmf9y9nLgFY5wnA2hTuGA,1
UCwjUvRseNtJoItylIyIez7Q,UC-fiZBS5Gp1eCJd9ucgWnCg,1
UCwjUvRseNtJoItylIyIez7Q,UCZeIIQrGAedW8tCbKWmGY-A,1
UCwjUvRseNtJoItylIyIez7Q,UCCBYcToQ2dwkd6TJh0FSyDg,1
UCwjUvRseNtJoItylIyIez7Q,UCQqlPPUGqAfWjd-FSh_qn7Q,1
UCwjUvRseNtJoItylIyIez7Q,UCUoYsrx1oZnCZ0usbBJn4fA,1
UCwjUvRseNtJoItylIyIez7Q,UC_LYoGs5C3mbZKZuKuqYCvw,1
UCwjUvRseNtJoItylIyIez7Q,UColMq7LmaoY3MT6aIDGrGvA,1
UCwjUvRseNtJoItylIyIez7Q,UCRvPToDkkumha7WJAfCDk1A,1
UCwjUvRseNtJoItylIyIez7Q,UCu8_3-Wg-YzNyvHYQDEscfw,1
UCwjUvRseNtJoItylIyIez7Q,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCwjUvRseNtJoItylIyIez7Q,UC32oozucwCF3q8d4m8fyOUg,1
UCwjUvRseNtJoItylIyIez7Q,UCV0lM03g5fg5pbPj97-sAtA,1
UCwjUvRseNtJoItylIyIez7Q,UCW-JC6lebVmf2P1dmY_L94g,1
UCwjUvRseNtJoItylIyIez7Q,UCAKuKvcbfnBD3kF5njNu-IA,1
UCwjUvRseNtJoItylIyIez7Q,UC3UVO7pTbeYvZ3ILEyRDskQ,1
UCwjUvRseNtJoItylIyIez7Q,UC816IGbFCZinfYS1LRDaaHg,1
UCwjUvRseNtJoItylIyIez7Q,UC4Avya4kmR4Q0FrfFdBozSQ,1
UCwjUvRseNtJoItylIyIez7Q,UCgJNFj5dnxXpcMvmuhZDPxA,1
UCwjUvRseNtJoItylIyIez7Q,UC1DpqK6vaPEkBOMNvypsKYg,1
UCwjUvRseNtJoItylIyIez7Q,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCwjUvRseNtJoItylIyIez7Q,UCWoAVGVqCn4xtINCMOTM4jg,1
UCwjUvRseNtJoItylIyIez7Q,UClqA491Xa5fQcXcJJa-vTWw,1
UCwjUvRseNtJoItylIyIez7Q,UCe8JZoYkX5oKUZyivHYdXhw,1
UCwjUvRseNtJoItylIyIez7Q,UClhMWQ7XKWywYvbRnuf8QsA,1
UCwjUvRseNtJoItylIyIez7Q,UC5hvEnRUzI4Kfvwnyi4QxqQ,1
UCwjUvRseNtJoItylIyIez7Q,UCGGHbtfbbe0o68etrOf0qxw,1
UCwjUvRseNtJoItylIyIez7Q,UC6Uj1FT5JjDSF8vudvDxPAA,1
UCwjUvRseNtJoItylIyIez7Q,UC7dadZG7kkGYnsNu6td0FbA,1
UCwjUvRseNtJoItylIyIez7Q,UCsGoJEvb-cFPZ2rWoJcXzEQ,1
UCwjUvRseNtJoItylIyIez7Q,UCuXmOjxC-htcprLgeVXz6Tg,1
UCwjUvRseNtJoItylIyIez7Q,UCHbwIx9pmQuf7i-4_xO2EpA,1
UCwjUvRseNtJoItylIyIez7Q,UCW80DaMjQlEUibC98Cot-Dg,1
UCTwSut16JyAg3mX6LVUNGqA,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCTwSut16JyAg3mX6LVUNGqA,UC-hfX8J5JPJ-dfuakzegMLA,1
UCTwSut16JyAg3mX6LVUNGqA,UCipetjeiWj4CZB6EbyYziZg,1
UCTwSut16JyAg3mX6LVUNGqA,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCTwSut16JyAg3mX6LVUNGqA,UCYwpX26TrCxq8TvbKGRYLXA,1
UCTwSut16JyAg3mX6LVUNGqA,UCDPWkUX3sNNaCx-m1dV4glA,1
UCTwSut16JyAg3mX6LVUNGqA,UC3qn1yJA5PeW9rkGPatQxiw,1
UCTwSut16JyAg3mX6LVUNGqA,UCz3gu01bmjNv0DpRq-K3XYg,1
UCTwSut16JyAg3mX6LVUNGqA,UC8r11yOugM2NuRfitQOxLLg,1
UCTwSut16JyAg3mX6LVUNGqA,UCwha8rxULYMVtNwZWeSkE1A,1
UCTwSut16JyAg3mX6LVUNGqA,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCUIIIPTVDVHAXqhC_5V6lPA,1
UCTwSut16JyAg3mX6LVUNGqA,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCErZPJpHmLCsXs8ZWkAUupQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCj-LL25XJnjxepPKCc3NGog,1
UCTwSut16JyAg3mX6LVUNGqA,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCTwSut16JyAg3mX6LVUNGqA,UCsSXdJct-nsS8DsABoEsaYA,1
UCTwSut16JyAg3mX6LVUNGqA,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCTwSut16JyAg3mX6LVUNGqA,UC7VUuJr9cGh845CmTvf7TlQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCplrIQtaPj6au60_f2-mOYw,1
UCTwSut16JyAg3mX6LVUNGqA,UCSou6a2OuYGSvPjm5psquyA,1
UCTwSut16JyAg3mX6LVUNGqA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCTwSut16JyAg3mX6LVUNGqA,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCTwSut16JyAg3mX6LVUNGqA,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCTwSut16JyAg3mX6LVUNGqA,UC3E9mAgP7VoAE5mZoAexl5g,1
UCTwSut16JyAg3mX6LVUNGqA,UCB5p8a5gklc80jJItP6xTHg,1
UCTwSut16JyAg3mX6LVUNGqA,UCcfdg8crmMJwEuLUsAhV7yg,1
UCTwSut16JyAg3mX6LVUNGqA,UCQtICyzWmhC5woCtbNgaSmg,1
UCTwSut16JyAg3mX6LVUNGqA,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCTwSut16JyAg3mX6LVUNGqA,UCFoIAE8k82D6AV-8gjjKaNg,1
UCTwSut16JyAg3mX6LVUNGqA,UCkd9W714-947dEE6ZOEBATA,1
UCTwSut16JyAg3mX6LVUNGqA,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCTwSut16JyAg3mX6LVUNGqA,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCTwSut16JyAg3mX6LVUNGqA,UC8G5cJONY8L9voMyBW8Eoug,1
UCTwSut16JyAg3mX6LVUNGqA,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCTwSut16JyAg3mX6LVUNGqA,UC72gBAtyb_VXQlYDcFrh6oQ,1
UCTwSut16JyAg3mX6LVUNGqA,UC2Y_EHWQKevubk4vOEBBFxw,1
UCTwSut16JyAg3mX6LVUNGqA,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCTwSut16JyAg3mX6LVUNGqA,UCAmtbUiIrUIhikru0ZoTFig,1
UCTwSut16JyAg3mX6LVUNGqA,UCRlCV9zSn7avAWh-9_XFWqQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCTwSut16JyAg3mX6LVUNGqA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCTwSut16JyAg3mX6LVUNGqA,UChep9kVb5gQmpodEEl10Xlg,1
UCTwSut16JyAg3mX6LVUNGqA,UCDftMWXQoJ6nONfY7GVOVjg,1
UCTwSut16JyAg3mX6LVUNGqA,UCEgEQmRbtL5fwr9_DqAC--g,1
UCTwSut16JyAg3mX6LVUNGqA,UCDQaQv0hr2SS_PO-CMEwVHg,1
UCTwSut16JyAg3mX6LVUNGqA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCTwSut16JyAg3mX6LVUNGqA,UCvApqeCbLod-wejtT4CcVuA,1
UCTwSut16JyAg3mX6LVUNGqA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCTwSut16JyAg3mX6LVUNGqA,UCTylKrsqkrBKIqubMu_5N0Q,1
UCTwSut16JyAg3mX6LVUNGqA,UCjmPuazZJzscrwvk0QR9RVw,1
UCTwSut16JyAg3mX6LVUNGqA,UCr1emrogPKkKTs_WTtx71xg,1
UCTwSut16JyAg3mX6LVUNGqA,UC4cXueR2bKGFJV0Fk76gwmA,1
UCTwSut16JyAg3mX6LVUNGqA,UCL1MT278vSaQ83ZDkVWn1gw,1
UCTwSut16JyAg3mX6LVUNGqA,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCTwSut16JyAg3mX6LVUNGqA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCTwSut16JyAg3mX6LVUNGqA,UC3NMzdMYryaw82kPTnsaljg,1
UCTwSut16JyAg3mX6LVUNGqA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCTwSut16JyAg3mX6LVUNGqA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCTwSut16JyAg3mX6LVUNGqA,UCFUuDARXdmmIrLppEqf-rFg,1
UCTwSut16JyAg3mX6LVUNGqA,UC5bG9nc_JV3FsNP2KseQiYw,1
UCTwSut16JyAg3mX6LVUNGqA,UC1vr9aaMI2crB0NvwFHUeoQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCLggDc_a5HriXv7I1h02sOA,1
UCTwSut16JyAg3mX6LVUNGqA,UCDUffaruH6dyUnUGwsTKpgg,1
UCTwSut16JyAg3mX6LVUNGqA,UCDlr1VadSucIZgZ171pRBjQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCySYJU5kUh7X8gVt9la2ISA,1
UCTwSut16JyAg3mX6LVUNGqA,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCTwSut16JyAg3mX6LVUNGqA,UC2weSE8rpqkGMOp6StYtVfg,1
UCTwSut16JyAg3mX6LVUNGqA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCTwSut16JyAg3mX6LVUNGqA,UC650pRT-OYzny3GwOH8Cgfw,1
UCTwSut16JyAg3mX6LVUNGqA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCTwSut16JyAg3mX6LVUNGqA,UCiMythXHsw7eQEMykCdmMUA,1
UCTwSut16JyAg3mX6LVUNGqA,UCljDbleJul41G1TzOjOZAVA,1
UCTwSut16JyAg3mX6LVUNGqA,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCTwSut16JyAg3mX6LVUNGqA,UChZknRmJkeGeQk0-mQuhDOg,1
UCTwSut16JyAg3mX6LVUNGqA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCTwSut16JyAg3mX6LVUNGqA,UCOh6DaZC_x9HASnlRylEMfw,1
UCTwSut16JyAg3mX6LVUNGqA,UC-jS_kA9w-OmpupXDx156Rg,1
UCTwSut16JyAg3mX6LVUNGqA,UCXgr7vXlRrsaskPdo097kGA,1
UCLggDc_a5HriXv7I1h02sOA,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCLggDc_a5HriXv7I1h02sOA,UC-hfX8J5JPJ-dfuakzegMLA,1
UCLggDc_a5HriXv7I1h02sOA,UCipetjeiWj4CZB6EbyYziZg,1
UCLggDc_a5HriXv7I1h02sOA,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCLggDc_a5HriXv7I1h02sOA,UCYwpX26TrCxq8TvbKGRYLXA,1
UCLggDc_a5HriXv7I1h02sOA,UCDPWkUX3sNNaCx-m1dV4glA,1
UCLggDc_a5HriXv7I1h02sOA,UC3qn1yJA5PeW9rkGPatQxiw,1
UCLggDc_a5HriXv7I1h02sOA,UCz3gu01bmjNv0DpRq-K3XYg,1
UCLggDc_a5HriXv7I1h02sOA,UC8r11yOugM2NuRfitQOxLLg,1
UCLggDc_a5HriXv7I1h02sOA,UCwha8rxULYMVtNwZWeSkE1A,1
UCLggDc_a5HriXv7I1h02sOA,UCwO2SXr0ggzwg6QWWrr01nQ,1
UCLggDc_a5HriXv7I1h02sOA,UCUIIIPTVDVHAXqhC_5V6lPA,1
UCLggDc_a5HriXv7I1h02sOA,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCLggDc_a5HriXv7I1h02sOA,UCErZPJpHmLCsXs8ZWkAUupQ,1
UCLggDc_a5HriXv7I1h02sOA,UCj-LL25XJnjxepPKCc3NGog,1
UCLggDc_a5HriXv7I1h02sOA,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCLggDc_a5HriXv7I1h02sOA,UCsSXdJct-nsS8DsABoEsaYA,1
UCLggDc_a5HriXv7I1h02sOA,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCLggDc_a5HriXv7I1h02sOA,UC7VUuJr9cGh845CmTvf7TlQ,1
UCLggDc_a5HriXv7I1h02sOA,UCplrIQtaPj6au60_f2-mOYw,1
UCLggDc_a5HriXv7I1h02sOA,UCSou6a2OuYGSvPjm5psquyA,1
UCLggDc_a5HriXv7I1h02sOA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCLggDc_a5HriXv7I1h02sOA,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCLggDc_a5HriXv7I1h02sOA,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCLggDc_a5HriXv7I1h02sOA,UC3E9mAgP7VoAE5mZoAexl5g,1
UCLggDc_a5HriXv7I1h02sOA,UCB5p8a5gklc80jJItP6xTHg,1
UCLggDc_a5HriXv7I1h02sOA,UCcfdg8crmMJwEuLUsAhV7yg,1
UCLggDc_a5HriXv7I1h02sOA,UCQtICyzWmhC5woCtbNgaSmg,1
UCLggDc_a5HriXv7I1h02sOA,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCLggDc_a5HriXv7I1h02sOA,UCFoIAE8k82D6AV-8gjjKaNg,1
UCLggDc_a5HriXv7I1h02sOA,UCkd9W714-947dEE6ZOEBATA,1
UCLggDc_a5HriXv7I1h02sOA,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCLggDc_a5HriXv7I1h02sOA,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCLggDc_a5HriXv7I1h02sOA,UC8G5cJONY8L9voMyBW8Eoug,1
UCLggDc_a5HriXv7I1h02sOA,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCLggDc_a5HriXv7I1h02sOA,UC72gBAtyb_VXQlYDcFrh6oQ,1
UCLggDc_a5HriXv7I1h02sOA,UC2Y_EHWQKevubk4vOEBBFxw,1
UCLggDc_a5HriXv7I1h02sOA,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCLggDc_a5HriXv7I1h02sOA,UCAmtbUiIrUIhikru0ZoTFig,1
UCLggDc_a5HriXv7I1h02sOA,UCRlCV9zSn7avAWh-9_XFWqQ,1
UCLggDc_a5HriXv7I1h02sOA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCLggDc_a5HriXv7I1h02sOA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCLggDc_a5HriXv7I1h02sOA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCLggDc_a5HriXv7I1h02sOA,UChep9kVb5gQmpodEEl10Xlg,1
UCLggDc_a5HriXv7I1h02sOA,UCDftMWXQoJ6nONfY7GVOVjg,1
UCLggDc_a5HriXv7I1h02sOA,UCEgEQmRbtL5fwr9_DqAC--g,1
UCLggDc_a5HriXv7I1h02sOA,UCDQaQv0hr2SS_PO-CMEwVHg,1
UCLggDc_a5HriXv7I1h02sOA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCLggDc_a5HriXv7I1h02sOA,UCvApqeCbLod-wejtT4CcVuA,1
UCLggDc_a5HriXv7I1h02sOA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCLggDc_a5HriXv7I1h02sOA,UCTylKrsqkrBKIqubMu_5N0Q,1
UCLggDc_a5HriXv7I1h02sOA,UCjmPuazZJzscrwvk0QR9RVw,1
UCLggDc_a5HriXv7I1h02sOA,UCr1emrogPKkKTs_WTtx71xg,1
UCLggDc_a5HriXv7I1h02sOA,UC4cXueR2bKGFJV0Fk76gwmA,1
UCLggDc_a5HriXv7I1h02sOA,UCL1MT278vSaQ83ZDkVWn1gw,1
UCLggDc_a5HriXv7I1h02sOA,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCLggDc_a5HriXv7I1h02sOA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCLggDc_a5HriXv7I1h02sOA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCLggDc_a5HriXv7I1h02sOA,UC3NMzdMYryaw82kPTnsaljg,1
UCLggDc_a5HriXv7I1h02sOA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCLggDc_a5HriXv7I1h02sOA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCLggDc_a5HriXv7I1h02sOA,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCLggDc_a5HriXv7I1h02sOA,UCFUuDARXdmmIrLppEqf-rFg,1
UCLggDc_a5HriXv7I1h02sOA,UC5bG9nc_JV3FsNP2KseQiYw,1
UCLggDc_a5HriXv7I1h02sOA,UC1vr9aaMI2crB0NvwFHUeoQ,1
UCLggDc_a5HriXv7I1h02sOA,UCDUffaruH6dyUnUGwsTKpgg,1
UCLggDc_a5HriXv7I1h02sOA,UCDlr1VadSucIZgZ171pRBjQ,1
UCLggDc_a5HriXv7I1h02sOA,UCySYJU5kUh7X8gVt9la2ISA,1
UCLggDc_a5HriXv7I1h02sOA,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCLggDc_a5HriXv7I1h02sOA,UC2weSE8rpqkGMOp6StYtVfg,1
UCLggDc_a5HriXv7I1h02sOA,UCpsKOkt5iWTbenzeuq7dsmQ,1
UCLggDc_a5HriXv7I1h02sOA,UC650pRT-OYzny3GwOH8Cgfw,1
UCLggDc_a5HriXv7I1h02sOA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCLggDc_a5HriXv7I1h02sOA,UCiMythXHsw7eQEMykCdmMUA,1
UCLggDc_a5HriXv7I1h02sOA,UCljDbleJul41G1TzOjOZAVA,1
UCLggDc_a5HriXv7I1h02sOA,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCLggDc_a5HriXv7I1h02sOA,UChZknRmJkeGeQk0-mQuhDOg,1
UCLggDc_a5HriXv7I1h02sOA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCLggDc_a5HriXv7I1h02sOA,UCOh6DaZC_x9HASnlRylEMfw,1
UCLggDc_a5HriXv7I1h02sOA,UC-jS_kA9w-OmpupXDx156Rg,1
UCLggDc_a5HriXv7I1h02sOA,UCXgr7vXlRrsaskPdo097kGA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCwO2SXr0ggzwg6QWWrr01nQ,UC-hfX8J5JPJ-dfuakzegMLA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCipetjeiWj4CZB6EbyYziZg,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCYwpX26TrCxq8TvbKGRYLXA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCDPWkUX3sNNaCx-m1dV4glA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UC3qn1yJA5PeW9rkGPatQxiw,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCz3gu01bmjNv0DpRq-K3XYg,1
UCwO2SXr0ggzwg6QWWrr01nQ,UC8r11yOugM2NuRfitQOxLLg,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCwha8rxULYMVtNwZWeSkE1A,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCUIIIPTVDVHAXqhC_5V6lPA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCErZPJpHmLCsXs8ZWkAUupQ,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCj-LL25XJnjxepPKCc3NGog,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCsSXdJct-nsS8DsABoEsaYA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCi1b_TRQfgO1Z9O2gNGGWNA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UC7VUuJr9cGh845CmTvf7TlQ,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCplrIQtaPj6au60_f2-mOYw,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCSou6a2OuYGSvPjm5psquyA,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCsJJAvrVGupdmhOqgtDp8dg,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCwO2SXr0ggzwg6QWWrr01nQ,UCGzXwyCzMzGmjmCbH3Hg01Q,1
